,time,load_shortfall_3h
608,2018-03-18 00:00:00,5373.141333333341
609,2018-03-18 03:00:00,465.5146666666658
610,2018-03-18 06:00:00,2273.3499999999976
611,2018-03-18 09:00:00,1571.5280000000027
612,2018-03-18 12:00:00,2024.0533333333349
613,2018-03-18 15:00:00,598.5400000000079
614,2018-03-18 18:00:00,1128.9386666666715
615,2018-03-18 21:00:00,2591.666666666669
616,2018-03-19 00:00:00,7579.466666666677
617,2018-03-19 03:00:00,3532.581333333332
618,2018-03-19 06:00:00,3699.8639999999937
619,2018-03-19 09:00:00,6124.23733333333
620,2018-03-19 12:00:00,7033.649333333343
621,2018-03-19 15:00:00,6942.7813333333415
622,2018-03-19 18:00:00,6936.918666666664
623,2018-03-19 21:00:00,6255.944000000003
624,2018-03-20 00:00:00,6012.612000000013
625,2018-03-20 03:00:00,2735.2373333333353
626,2018-03-20 06:00:00,1660.0506666666643
627,2018-03-20 09:00:00,5190.139999999996
628,2018-03-20 12:00:00,6397.82533333334
629,2018-03-20 15:00:00,4743.15066666666
630,2018-03-20 18:00:00,5196.454666666675
631,2018-03-20 21:00:00,5018.57466666667
632,2018-03-21 00:00:00,6557.421333333339
633,2018-03-21 03:00:00,2312.690666666666
634,2018-03-21 06:00:00,3474.9386666666624
635,2018-03-21 09:00:00,8270.827999999996
636,2018-03-21 12:00:00,8581.46333333333
637,2018-03-21 15:00:00,7192.502666666671
638,2018-03-21 18:00:00,8264.884666666667
639,2018-03-21 21:00:00,6763.789333333334
640,2018-03-22 00:00:00,7382.450666666666
641,2018-03-22 03:00:00,4744.099999999997
642,2018-03-22 06:00:00,4703.077333333338
643,2018-03-22 09:00:00,8361.411999999998
644,2018-03-22 12:00:00,8586.943333333333
645,2018-03-22 15:00:00,6917.8033333333315
646,2018-03-22 18:00:00,6078.814666666664
647,2018-03-22 21:00:00,7832.071333333334
648,2018-03-23 00:00:00,8442.214666666672
649,2018-03-23 03:00:00,3983.7693333333323
650,2018-03-23 06:00:00,3570.949333333332
651,2018-03-23 09:00:00,5762.675333333332
652,2018-03-23 12:00:00,6223.742000000006
653,2018-03-23 15:00:00,6107.941333333343
654,2018-03-23 18:00:00,6776.360000000007
655,2018-03-23 21:00:00,6202.7200000000075
656,2018-03-24 00:00:00,4876.860000000003
657,2018-03-24 03:00:00,882.5200000000016
658,2018-03-24 06:00:00,718.3459999999989
659,2018-03-24 09:00:00,1241.5413333333317
660,2018-03-24 12:00:00,1822.6479999999995
661,2018-03-24 15:00:00,1860.149333333335
662,2018-03-24 18:00:00,1701.9726666666681
663,2018-03-24 21:00:00,2423.3159999999984
664,2018-03-25 00:00:00,3887.3760000000043
665,2018-03-25 03:00:00,582.3766666666683
666,2018-03-25 06:00:00,540.9253333333312
667,2018-03-25 09:00:00,955.2366666666675
668,2018-03-25 12:00:00,1973.9653333333338
669,2018-03-25 15:00:00,2016.7366666666715
670,2018-03-25 18:00:00,2572.6006666666726
671,2018-03-25 21:00:00,2799.8226666666733
672,2018-03-26 00:00:00,7780.5166666666655
673,2018-03-26 03:00:00,3350.5706666666624
674,2018-03-26 06:00:00,3119.705333333329
675,2018-03-26 09:00:00,8205.786666666661
676,2018-03-26 12:00:00,6236.983999999994
677,2018-03-26 15:00:00,5945.430666666661
678,2018-03-26 18:00:00,6060.17
679,2018-03-26 21:00:00,7549.617333333329
680,2018-03-27 00:00:00,7907.662666666662
681,2018-03-27 03:00:00,5549.669333333335
682,2018-03-27 06:00:00,3651.2699999999963
683,2018-03-27 09:00:00,8704.804000000002
684,2018-03-27 12:00:00,8871.702666666664
685,2018-03-27 15:00:00,7930.083999999995
686,2018-03-27 18:00:00,7662.317333333324
687,2018-03-27 21:00:00,8237.747999999992
688,2018-03-28 00:00:00,9379.89866666666
689,2018-03-28 03:00:00,5361.629999999999
690,2018-03-28 06:00:00,5101.698666666667
691,2018-03-28 09:00:00,9852.258000000009
692,2018-03-28 12:00:00,8854.262000000002
693,2018-03-28 15:00:00,4868.533333333329
694,2018-03-28 18:00:00,3863.5413333333336
695,2018-03-28 21:00:00,4644.170666666669
696,2018-03-29 00:00:00,6271.245333333341
697,2018-03-29 03:00:00,2512.130666666664
698,2018-03-29 06:00:00,3152.3933333333352
699,2018-03-29 09:00:00,6920.720000000004
700,2018-03-29 12:00:00,8057.944666666669
701,2018-03-29 15:00:00,5302.381333333344
702,2018-03-29 18:00:00,4596.953333333343
703,2018-03-29 21:00:00,5707.008666666668
704,2018-03-30 00:00:00,5819.936000000009
705,2018-03-30 03:00:00,638.8293333333326
706,2018-03-30 06:00:00,1218.9013333333332
707,2018-03-30 09:00:00,5069.923999999998
708,2018-03-30 12:00:00,4593.364000000009
709,2018-03-30 15:00:00,3967.1733333333423
710,2018-03-30 18:00:00,3887.854666666673
711,2018-03-30 21:00:00,4861.389333333336
712,2018-03-31 00:00:00,3769.4266666666754
713,2018-03-31 03:00:00,288.81466666667086
714,2018-03-31 06:00:00,-274.9786666666603
715,2018-03-31 09:00:00,491.04266666666433
716,2018-03-31 12:00:00,1411.99866666667
717,2018-03-31 15:00:00,886.9040000000069
718,2018-03-31 18:00:00,1313.466666666672
719,2018-03-31 21:00:00,2198.1173333333386
720,2018-04-01 00:00:00,7139.055999999999
721,2018-04-01 03:00:00,5156.649333333336
722,2018-04-01 06:00:00,3946.6266666666697
723,2018-04-01 09:00:00,6769.979333333332
724,2018-04-01 12:00:00,8339.722666666661
725,2018-04-01 15:00:00,7538.700666666665
726,2018-04-01 18:00:00,7963.760666666669
727,2018-04-01 21:00:00,7636.847333333328
728,2018-04-02 00:00:00,7363.9746666666615
729,2018-04-02 03:00:00,2969.0266666666676
730,2018-04-02 06:00:00,2304.345333333337
731,2018-04-02 09:00:00,4849.158666666664
732,2018-04-02 12:00:00,5315.920666666662
733,2018-04-02 15:00:00,4548.818666666667
734,2018-04-02 18:00:00,4277.969333333336
735,2018-04-02 21:00:00,5258.580000000001
736,2018-04-03 00:00:00,7226.017333333333
737,2018-04-03 03:00:00,4262.35466666667
738,2018-04-03 06:00:00,2670.586666666668
739,2018-04-03 09:00:00,4173.149333333333
740,2018-04-03 12:00:00,1266.7620000000043
741,2018-04-03 15:00:00,909.8486666666726
742,2018-04-03 18:00:00,475.01000000000886
743,2018-04-03 21:00:00,3224.9520000000107
744,2018-04-04 00:00:00,3931.7373333333376
745,2018-04-04 03:00:00,1606.3680000000027
746,2018-04-04 06:00:00,3024.6066666666684
747,2018-04-04 09:00:00,3078.8333333333376
748,2018-04-04 12:00:00,2041.493333333339
749,2018-04-04 15:00:00,4009.6413333333444
750,2018-04-04 18:00:00,4231.673333333345
751,2018-04-04 21:00:00,5438.152000000007
752,2018-04-05 00:00:00,6873.338666666672
753,2018-04-05 03:00:00,4080.291999999999
754,2018-04-05 06:00:00,3464.014666666668
755,2018-04-05 09:00:00,6470.578666666664
756,2018-04-05 12:00:00,6689.373999999996
757,2018-04-05 15:00:00,7076.623333333338
758,2018-04-05 18:00:00,7195.792666666669
759,2018-04-05 21:00:00,6971.906666666661
760,2018-04-06 00:00:00,11241.374666666665
761,2018-04-06 03:00:00,9990.160000000002
762,2018-04-06 06:00:00,9061.318666666664
763,2018-04-06 09:00:00,11255.701333333343
764,2018-04-06 12:00:00,10970.637333333332
765,2018-04-06 15:00:00,9629.41733333333
766,2018-04-06 18:00:00,9529.41599999999
767,2018-04-06 21:00:00,9972.24266666667
768,2018-04-07 00:00:00,11422.567333333332
769,2018-04-07 03:00:00,7274.657333333329
770,2018-04-07 06:00:00,7543.199999999993
771,2018-04-07 09:00:00,9341.26533333333
772,2018-04-07 12:00:00,9646.258666666667
773,2018-04-07 15:00:00,8965.66666666666
774,2018-04-07 18:00:00,9358.248
775,2018-04-07 21:00:00,9903.09599999999
776,2018-04-08 00:00:00,10341.02
777,2018-04-08 03:00:00,7737.662666666665
778,2018-04-08 06:00:00,7418.319999999997
779,2018-04-08 09:00:00,8147.763999999993
780,2018-04-08 12:00:00,8735.980000000001
781,2018-04-08 15:00:00,9545.156000000003
782,2018-04-08 18:00:00,9603.768
783,2018-04-08 21:00:00,10071.71999999999
784,2018-04-09 00:00:00,11232.235333333327
785,2018-04-09 03:00:00,7532.449999999994
786,2018-04-09 06:00:00,7787.989333333326
787,2018-04-09 09:00:00,9766.033333333335
788,2018-04-09 12:00:00,10321.137333333343
789,2018-04-09 15:00:00,10590.368
790,2018-04-09 18:00:00,10303.442666666668
791,2018-04-09 21:00:00,10419.397333333334
792,2018-04-10 00:00:00,9914.883999999996
793,2018-04-10 03:00:00,7569.131999999993
794,2018-04-10 06:00:00,7503.291999999993
795,2018-04-10 09:00:00,8636.581333333332
796,2018-04-10 12:00:00,9405.25333333333
797,2018-04-10 15:00:00,9198.706666666661
798,2018-04-10 18:00:00,10274.376000000002
799,2018-04-10 21:00:00,11109.081333333332
800,2018-04-11 00:00:00,10302.495333333338
801,2018-04-11 03:00:00,6886.690666666659
802,2018-04-11 06:00:00,7162.239999999997
803,2018-04-11 09:00:00,8900.244000000002
804,2018-04-11 12:00:00,9991.548000000006
805,2018-04-11 15:00:00,10147.010666666665
806,2018-04-11 18:00:00,10070.913333333334
807,2018-04-11 21:00:00,9656.721333333333
808,2018-04-12 00:00:00,9512.228000000005
809,2018-04-12 03:00:00,7272.2519999999995
810,2018-04-12 06:00:00,7346.279999999998
811,2018-04-12 09:00:00,10354.485333333332
812,2018-04-12 12:00:00,13008.947999999999
813,2018-04-12 15:00:00,12121.206666666669
814,2018-04-12 18:00:00,12270.437333333333
815,2018-04-12 21:00:00,13070.32666666667
816,2018-04-13 00:00:00,10844.787333333332
817,2018-04-13 03:00:00,4674.322666666663
818,2018-04-13 06:00:00,3833.1239999999966
819,2018-04-13 09:00:00,6809.282666666677
820,2018-04-13 12:00:00,7138.769333333339
821,2018-04-13 15:00:00,6536.704000000006
822,2018-04-13 18:00:00,7903.072000000012
823,2018-04-13 21:00:00,8730.027333333335
824,2018-04-14 00:00:00,8390.440000000004
825,2018-04-14 03:00:00,5485.716000000003
826,2018-04-14 06:00:00,4732.598666666665
827,2018-04-14 09:00:00,6561.488666666666
828,2018-04-14 12:00:00,7610.782
829,2018-04-14 15:00:00,5744.549333333335
830,2018-04-14 18:00:00,5739.825333333338
831,2018-04-14 21:00:00,7448.163111111109
832,2018-04-15 00:00:00,10318.141333333331
833,2018-04-15 03:00:00,5592.774666666671
834,2018-04-15 06:00:00,5287.433333333339
835,2018-04-15 09:00:00,3186.387333333333
836,2018-04-15 12:00:00,2125.5653333333375
837,2018-04-15 15:00:00,1939.511333333336
838,2018-04-15 18:00:00,1527.872666666671
839,2018-04-15 21:00:00,3233.7460000000037
840,2018-04-16 00:00:00,8396.786666666676
841,2018-04-16 03:00:00,3377.7826666666633
842,2018-04-16 06:00:00,3007.157333333336
843,2018-04-16 09:00:00,6188.430666666669
844,2018-04-16 12:00:00,6812.317333333339
845,2018-04-16 15:00:00,5532.548000000007
846,2018-04-16 18:00:00,8150.034000000006
847,2018-04-16 21:00:00,9325.128666666673
848,2018-04-17 00:00:00,10127.958666666666
849,2018-04-17 03:00:00,6088.248666666669
850,2018-04-17 06:00:00,6021.057333333337
851,2018-04-17 09:00:00,10544.384666666674
852,2018-04-17 12:00:00,10466.66133333334
853,2018-04-17 15:00:00,9009.005333333333
854,2018-04-17 18:00:00,8928.892000000003
855,2018-04-17 21:00:00,9999.801999999998
856,2018-04-18 00:00:00,11040.858000000002
857,2018-04-18 03:00:00,6323.004000000001
858,2018-04-18 06:00:00,6316.194666666667
859,2018-04-18 09:00:00,10150.372000000005
860,2018-04-18 12:00:00,10144.644000000006
861,2018-04-18 15:00:00,8328.022000000004
862,2018-04-18 18:00:00,9057.36066666667
863,2018-04-18 21:00:00,9667.179333333333
864,2018-04-19 00:00:00,10124.289333333329
865,2018-04-19 03:00:00,6437.995333333336
866,2018-04-19 06:00:00,6218.215333333339
867,2018-04-19 09:00:00,9579.430666666663
868,2018-04-19 12:00:00,8752.447999999997
869,2018-04-19 15:00:00,8089.476000000001
870,2018-04-19 18:00:00,8359.209333333336
871,2018-04-19 21:00:00,9041.856000000009
872,2018-04-20 00:00:00,10092.227333333332
873,2018-04-20 03:00:00,6304.327333333337
874,2018-04-20 06:00:00,6430.354
875,2018-04-20 09:00:00,9143.11266666667
876,2018-04-20 12:00:00,7905.734666666668
877,2018-04-20 15:00:00,8481.961333333335
878,2018-04-20 18:00:00,8185.95066666668
879,2018-04-20 21:00:00,8975.98266666668
880,2018-04-21 00:00:00,10393.412666666665
881,2018-04-21 03:00:00,6821.568444444452
882,2018-04-21 06:00:00,6795.982158730159
883,2018-04-21 09:00:00,6952.35733333333
884,2018-04-21 12:00:00,6815.528000000006
885,2018-04-21 15:00:00,6590.250666666663
886,2018-04-21 18:00:00,7248.682666666671
887,2018-04-21 21:00:00,8130.081333333334
888,2018-04-22 00:00:00,10663.64133333333
889,2018-04-22 03:00:00,6142.6240000000025
890,2018-04-22 06:00:00,5725.108000000006
891,2018-04-22 09:00:00,5753.390666666667
892,2018-04-22 12:00:00,5208.608
893,2018-04-22 15:00:00,5028.635999999997
894,2018-04-22 18:00:00,3739.3886666666667
895,2018-04-22 21:00:00,5548.897333333335
896,2018-04-23 00:00:00,10249.345333333333
897,2018-04-23 03:00:00,6622.026666666669
898,2018-04-23 06:00:00,6334.693333333341
899,2018-04-23 09:00:00,9327.967333333336
900,2018-04-23 12:00:00,9503.400666666674
901,2018-04-23 15:00:00,9022.894000000004
902,2018-04-23 18:00:00,9085.34333333334
903,2018-04-23 21:00:00,11149.891999999996
904,2018-04-24 00:00:00,11301.670666666665
905,2018-04-24 03:00:00,5932.056000000005
906,2018-04-24 06:00:00,5290.750666666671
907,2018-04-24 09:00:00,9440.183333333338
908,2018-04-24 12:00:00,9845.470000000003
909,2018-04-24 15:00:00,8370.996
910,2018-04-24 18:00:00,9069.305333333337
911,2018-04-24 21:00:00,11452.208000000002
912,2018-04-25 00:00:00,10130.309333333333
913,2018-04-25 03:00:00,6567.82
914,2018-04-25 06:00:00,5525.580000000004
915,2018-04-25 09:00:00,10057.759999999993
916,2018-04-25 12:00:00,8454.623333333335
917,2018-04-25 15:00:00,8419.94666666667
918,2018-04-25 18:00:00,8343.956
919,2018-04-25 21:00:00,9433.91066666667
920,2018-04-26 00:00:00,10662.613999999998
921,2018-04-26 03:00:00,6055.8253333333305
922,2018-04-26 06:00:00,5463.086666666666
923,2018-04-26 09:00:00,10139.939333333334
924,2018-04-26 12:00:00,9328.953999999996
925,2018-04-26 15:00:00,7356.796000000001
926,2018-04-26 18:00:00,6665.754666666669
927,2018-04-26 21:00:00,9529.354666666672
928,2018-04-27 00:00:00,9236.636666666665
929,2018-04-27 03:00:00,5849.639999999999
930,2018-04-27 06:00:00,5771.850666666663
931,2018-04-27 09:00:00,8021.182666666665
932,2018-04-27 12:00:00,6950.241333333344
933,2018-04-27 15:00:00,6645.7066666666715
934,2018-04-27 18:00:00,6244.810666666675
935,2018-04-27 21:00:00,6576.635999999996
936,2018-04-28 00:00:00,7060.930666666668
937,2018-04-28 03:00:00,4393.057333333329
938,2018-04-28 06:00:00,4571.073333333341
939,2018-04-28 09:00:00,5840.116666666674
940,2018-04-28 12:00:00,4594.404000000008
941,2018-04-28 15:00:00,3031.6000000000063
942,2018-04-28 18:00:00,3550.0386666666745
943,2018-04-28 21:00:00,5578.510666666671
944,2018-04-29 00:00:00,6444.545333333338
945,2018-04-29 03:00:00,1936.4160000000018
946,2018-04-29 06:00:00,1601.2386666666655
947,2018-04-29 09:00:00,833.9253333333344
948,2018-04-29 12:00:00,1776.8880000000054
949,2018-04-29 15:00:00,1051.826666666668
950,2018-04-29 18:00:00,1860.5066666666696
951,2018-04-29 21:00:00,1207.2166666666722
952,2018-04-30 00:00:00,5894.106666666663
953,2018-04-30 03:00:00,2576.9799999999973
954,2018-04-30 06:00:00,1557.8759999999968
955,2018-04-30 09:00:00,5232.708666666664
956,2018-04-30 12:00:00,6293.70266666667
957,2018-04-30 15:00:00,6875.986666666668
958,2018-04-30 18:00:00,6478.289333333333
959,2018-04-30 21:00:00,6453.628
960,2018-05-01 00:00:00,8153.1173333333345
961,2018-05-01 03:00:00,4182.685333333333
962,2018-05-01 06:00:00,3719.9273333333304
963,2018-05-01 09:00:00,6045.464666666664
964,2018-05-01 12:00:00,5791.412666666663
965,2018-05-01 15:00:00,7300.099999999998
966,2018-05-01 18:00:00,6985.25
967,2018-05-01 21:00:00,7620.5255555555495
968,2018-05-02 00:00:00,7456.7759999999935
969,2018-05-02 03:00:00,3636.907999999999
970,2018-05-02 06:00:00,4011.289999999996
971,2018-05-02 09:00:00,7061.190666666661
972,2018-05-02 12:00:00,7346.279333333332
973,2018-05-02 15:00:00,7044.544000000004
974,2018-05-02 18:00:00,7523.347333333336
975,2018-05-02 21:00:00,5924.270666666668
976,2018-05-03 00:00:00,6435.291999999991
977,2018-05-03 03:00:00,1822.3266666666668
978,2018-05-03 06:00:00,1690.3306666666667
979,2018-05-03 09:00:00,3547.947333333333
980,2018-05-03 12:00:00,2663.4526666666684
981,2018-05-03 15:00:00,2158.933333333335
982,2018-05-03 18:00:00,4878.400666666674
983,2018-05-03 21:00:00,5472.824000000008
984,2018-05-04 00:00:00,5808.677333333338
985,2018-05-04 03:00:00,3526.6599999999944
986,2018-05-04 06:00:00,3312.346666666661
987,2018-05-04 09:00:00,4666.756666666669
988,2018-05-04 12:00:00,4438.89333333334
989,2018-05-04 15:00:00,4336.174666666671
990,2018-05-04 18:00:00,4231.549333333336
991,2018-05-04 21:00:00,5043.154666666667
992,2018-05-05 00:00:00,7729.46533333333
993,2018-05-05 03:00:00,5633.242666666662
994,2018-05-05 06:00:00,4345.406666666663
995,2018-05-05 09:00:00,6214.827999999997
996,2018-05-05 12:00:00,6894.815333333334
997,2018-05-05 15:00:00,7198.969333333338
998,2018-05-05 18:00:00,7669.750000000003
999,2018-05-05 21:00:00,7661.443555555552
1000,2018-05-06 00:00:00,10689.586666666664
1001,2018-05-06 03:00:00,9831.122666666657
1002,2018-05-06 06:00:00,9825.153333333332
1003,2018-05-06 09:00:00,12006.19466666666
1004,2018-05-06 12:00:00,11807.018666666658
1005,2018-05-06 15:00:00,11310.265333333331
1006,2018-05-06 18:00:00,11579.225333333323
1007,2018-05-06 21:00:00,11815.687999999998
1008,2018-05-07 00:00:00,12079.878666666662
1009,2018-05-07 03:00:00,10038.677333333326
1010,2018-05-07 06:00:00,8909.572000000002
1011,2018-05-07 09:00:00,11685.185999999998
1012,2018-05-07 12:00:00,12405.69866666666
1013,2018-05-07 15:00:00,10625.185333333335
1014,2018-05-07 18:00:00,10621.649333333327
1015,2018-05-07 21:00:00,12266.742666666656
1016,2018-05-08 00:00:00,11343.809333333329
1017,2018-05-08 03:00:00,8798.642666666663
1018,2018-05-08 06:00:00,7817.8839999999955
1019,2018-05-08 09:00:00,10623.42
1020,2018-05-08 12:00:00,11806.52399999999
1021,2018-05-08 15:00:00,11468.210666666664
1022,2018-05-08 18:00:00,11605.615999999996
1023,2018-05-08 21:00:00,12042.668
1024,2018-05-09 00:00:00,11819.248666666668
1025,2018-05-09 03:00:00,9470.07999999999
1026,2018-05-09 06:00:00,8986.993333333328
1027,2018-05-09 09:00:00,10833.614666666675
1028,2018-05-09 12:00:00,11903.657333333336
1029,2018-05-09 15:00:00,11217.282666666662
1030,2018-05-09 18:00:00,11488.762666666666
1031,2018-05-09 21:00:00,11550.28209523809
1032,2018-05-10 00:00:00,11590.336000000001
1033,2018-05-10 03:00:00,8863.41866666666
1034,2018-05-10 06:00:00,8518.226666666662
1035,2018-05-10 09:00:00,10798.540000000006
1036,2018-05-10 12:00:00,11626.261333333336
1037,2018-05-10 15:00:00,11397.74666666667
1038,2018-05-10 18:00:00,13393.070666666663
1039,2018-05-10 21:00:00,13830.025333333346
1040,2018-05-11 00:00:00,12699.331999999997
1041,2018-05-11 03:00:00,10176.711999999994
1042,2018-05-11 06:00:00,9925.78
1043,2018-05-11 09:00:00,12199.408659340661
1044,2018-05-11 12:00:00,13162.409333333333
1045,2018-05-11 15:00:00,13687.589333333333
1046,2018-05-11 18:00:00,11722.46666666666
1047,2018-05-11 21:00:00,13747.238666666668
1048,2018-05-12 00:00:00,13273.340000000007
1049,2018-05-12 03:00:00,10608.774666666666
1050,2018-05-12 06:00:00,9664.808000000006
1051,2018-05-12 09:00:00,9309.04133333333
1052,2018-05-12 12:00:00,10875.419999999996
1053,2018-05-12 15:00:00,10200.93066666667
1054,2018-05-12 18:00:00,9955.254666666668
1055,2018-05-12 21:00:00,10843.894666666663
1056,2018-05-13 00:00:00,7312.750666666671
1057,2018-05-13 03:00:00,3265.3326666666685
1058,2018-05-13 06:00:00,2992.7593333333307
1059,2018-05-13 09:00:00,4266.579999999997
1060,2018-05-13 12:00:00,3518.006000000004
1061,2018-05-13 15:00:00,2178.209333333336
1062,2018-05-13 18:00:00,2226.177333333337
1063,2018-05-13 21:00:00,4370.264666666662
1064,2018-05-14 00:00:00,9100.778666666667
1065,2018-05-14 03:00:00,5759.106666666674
1066,2018-05-14 06:00:00,5626.779333333334
1067,2018-05-14 09:00:00,7359.83666666667
1068,2018-05-14 12:00:00,7577.981333333334
1069,2018-05-14 15:00:00,7328.0213333333395
1070,2018-05-14 18:00:00,7151.470666666672
1071,2018-05-14 21:00:00,8624.688
1072,2018-05-15 00:00:00,9677.088
1073,2018-05-15 03:00:00,5761.330666666665
1074,2018-05-15 06:00:00,5810.018666666662
1075,2018-05-15 09:00:00,8967.35266666667
1076,2018-05-15 12:00:00,9143.485333333341
1077,2018-05-15 15:00:00,7274.244000000003
1078,2018-05-15 18:00:00,7830.59866666667
1079,2018-05-15 21:00:00,9145.993999999997
1080,2018-05-16 00:00:00,9978.947999999997
1081,2018-05-16 03:00:00,6128.842666666663
1082,2018-05-16 06:00:00,5944.668000000007
1083,2018-05-16 09:00:00,9735.050666666662
1084,2018-05-16 12:00:00,9241.186666666672
1085,2018-05-16 15:00:00,9408.705333333337
1086,2018-05-16 18:00:00,8393.23066666667
1087,2018-05-16 21:00:00,9804.099333333326
1088,2018-05-17 00:00:00,11687.120666666664
1089,2018-05-17 03:00:00,7381.070666666667
1090,2018-05-17 06:00:00,6733.273333333331
1091,2018-05-17 09:00:00,10262.63999999999
1092,2018-05-17 12:00:00,9634.64466666667
1093,2018-05-17 15:00:00,8180.270666666669
1094,2018-05-17 18:00:00,9602.545333333335
1095,2018-05-17 21:00:00,10131.601333333332
1096,2018-05-18 00:00:00,10035.748
1097,2018-05-18 03:00:00,7067.878
1098,2018-05-18 06:00:00,6114.510666666667
1099,2018-05-18 09:00:00,10648.441333333332
1100,2018-05-18 12:00:00,10137.310666666674
1101,2018-05-18 15:00:00,8195.189333333341
1102,2018-05-18 18:00:00,9165.465333333339
1103,2018-05-18 21:00:00,10943.514000000012
1104,2018-05-19 00:00:00,10873.883999999991
1105,2018-05-19 03:00:00,7341.688000000004
1106,2018-05-19 06:00:00,7493.094666666672
1107,2018-05-19 09:00:00,6844.072666666661
1108,2018-05-19 12:00:00,6924.50533333333
1109,2018-05-19 15:00:00,5074.530666666672
1110,2018-05-19 18:00:00,5167.910666666669
1111,2018-05-19 21:00:00,6142.165333333338
1112,2018-05-20 00:00:00,8903.425333333333
1113,2018-05-20 03:00:00,5373.618666666668
1114,2018-05-20 06:00:00,4614.980000000003
1115,2018-05-20 09:00:00,5838.56333333333
1116,2018-05-20 12:00:00,4021.1173333333345
1117,2018-05-20 15:00:00,2765.9960000000056
1118,2018-05-20 18:00:00,3766.161333333334
1119,2018-05-20 21:00:00,3713.614666666664
1120,2018-05-21 00:00:00,9532.369333333327
1121,2018-05-21 03:00:00,6295.309333333331
1122,2018-05-21 06:00:00,5726.187999999996
1123,2018-05-21 09:00:00,9108.888666666655
1124,2018-05-21 12:00:00,9511.106666666663
1125,2018-05-21 15:00:00,8035.34533333334
1126,2018-05-21 18:00:00,8342.612
1127,2018-05-21 21:00:00,9238.97533333333
1128,2018-05-22 00:00:00,9427.141333333337
1129,2018-05-22 03:00:00,6491.317999999992
1130,2018-05-22 06:00:00,6427.503999999993
1131,2018-05-22 09:00:00,8777.809999999994
1132,2018-05-22 12:00:00,8553.35133333333
1133,2018-05-22 15:00:00,7792.75733333333
1134,2018-05-22 18:00:00,8267.455999999991
1135,2018-05-22 21:00:00,10147.154666666676
1136,2018-05-23 00:00:00,11205.55066666666
1137,2018-05-23 03:00:00,7106.916
1138,2018-05-23 06:00:00,6795.454666666662
1139,2018-05-23 09:00:00,10372.357714285712
1140,2018-05-23 12:00:00,11034.745333333334
1141,2018-05-23 15:00:00,9294.492000000002
1142,2018-05-23 18:00:00,8902.434666666673
1143,2018-05-23 21:00:00,10072.113333333336
1144,2018-05-24 00:00:00,10871.23066666667
1145,2018-05-24 03:00:00,6910.074666666671
1146,2018-05-24 06:00:00,6507.016000000004
1147,2018-05-24 09:00:00,10058.162666666663
1148,2018-05-24 12:00:00,10078.370000000004
1149,2018-05-24 15:00:00,9126.117333333334
1150,2018-05-24 18:00:00,8547.454666666672
1151,2018-05-24 21:00:00,9329.05733333334
1152,2018-05-25 00:00:00,10090.980666666681
1153,2018-05-25 03:00:00,6741.781333333334
1154,2018-05-25 06:00:00,5009.971999999995
1155,2018-05-25 09:00:00,8867.032
1156,2018-05-25 12:00:00,8941.308000000003
1157,2018-05-25 15:00:00,8157.171333333328
1158,2018-05-25 18:00:00,7822.3053333333355
1159,2018-05-25 21:00:00,8300.135999999997
1160,2018-05-26 00:00:00,8034.670666666664
1161,2018-05-26 03:00:00,4623.0799999999945
1162,2018-05-26 06:00:00,5811.560000000004
1163,2018-05-26 09:00:00,7126.406666666669
1164,2018-05-26 12:00:00,4412.596000000005
1165,2018-05-26 15:00:00,3393.4933333333356
1166,2018-05-26 18:00:00,4832.250666666673
1167,2018-05-26 21:00:00,7032.760000000003
1168,2018-05-27 00:00:00,8513.233333333337
1169,2018-05-27 03:00:00,4490.836666666667
1170,2018-05-27 06:00:00,5051.696666666669
1171,2018-05-27 09:00:00,5067.935333333335
1172,2018-05-27 12:00:00,4191.820000000003
1173,2018-05-27 15:00:00,1924.7986666666704
1174,2018-05-27 18:00:00,3722.6393333333385
1175,2018-05-27 21:00:00,4835.764666666669
1176,2018-05-28 00:00:00,8837.628666666664
1177,2018-05-28 03:00:00,6371.777333333331
1178,2018-05-28 06:00:00,6661.199999999997
1179,2018-05-28 09:00:00,10850.949333333336
1180,2018-05-28 12:00:00,10783.303333333337
1181,2018-05-28 15:00:00,10758.779999999999
1182,2018-05-28 18:00:00,10698.683851851853
1183,2018-05-28 21:00:00,8867.814857142857
1184,2018-05-29 00:00:00,11257.370000000003
1185,2018-05-29 03:00:00,6705.12933333333
1186,2018-05-29 06:00:00,6398.41333333333
1187,2018-05-29 09:00:00,9758.93133333334
1188,2018-05-29 12:00:00,8556.260666666663
1189,2018-05-29 15:00:00,8172.893333333336
1190,2018-05-29 18:00:00,8265.08133333333
1191,2018-05-29 21:00:00,9094.501333333328
1192,2018-05-30 00:00:00,9670.361999999994
1193,2018-05-30 03:00:00,5921.665333333332
1194,2018-05-30 06:00:00,6058.603999999999
1195,2018-05-30 09:00:00,9100.341999999995
1196,2018-05-30 12:00:00,9565.86066666667
1197,2018-05-30 15:00:00,6881.490666666674
1198,2018-05-30 18:00:00,7838.756666666674
1199,2018-05-30 21:00:00,8499.920666666667
1200,2018-05-31 00:00:00,9272.557999999994
1201,2018-05-31 03:00:00,5745.90933333333
1202,2018-05-31 06:00:00,6527.780000000003
1203,2018-05-31 09:00:00,9980.583333333327
1204,2018-05-31 12:00:00,9947.498666666666
1205,2018-05-31 15:00:00,9335.285333333333
